,resist_id,last_trt,area_ha,recent_dist_yr,recent_dist_type,unit_name,grove_name,prior1_dist_yr,prior1_dist_type,prior2_dist_yr,prior2_dist_type,keep,prior1_dist_yr_0,diff.1.to.2,resst_d
4347,7292,2021,2.91038E-15,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,1987,lowsev_fire,T,2012,9,7292
4348,7295,2021,1.19371E-16,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2018,mech_under,2012,rx_pile,T,2018,3,7295
4349,7296,2021,0.091042124,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,NA,NA,T,2012,9,7296
4350,7302,2021,0.081263358,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,NA,NA,T,2012,9,7302
4351,7305,2021,1.389043983,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,NA,NA,T,2012,9,7305
4352,7307,2012,0.022645194,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,NA,NA,T,2006,6,7307
4353,7308,2021,0.001187503,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,2006,rx_pile,T,2012,9,7308
4354,7309,2012,13.59916316,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,2012,7309
4355,7310,2021,0.131160123,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,NA,NA,T,2011,10,7310
4356,7311,2021,0.013367,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,2011,rx_pile,T,2012,9,7311
4357,7312,2012,0.008694528,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,NA,NA,T,2011,1,7312
4358,7314,2021,0.333311711,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,NA,NA,T,2011,10,7314
4359,7316,2021,0.0163954,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7316
4360,7317,2016,0.148489209,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,NA,NA,T,2011,5,7317
4361,7317,2016,0.148489209,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,2011,rx_pile,T,2016,0,7317
4362,7318,2021,0.216738639,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7318
4363,7320,2021,1.78261E-14,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,NA,NA,T,2011,10,7320
4364,7320,2021,1.78261E-14,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2011,rx_pile,T,2021,0,7320
4365,7322,2021,1.270831313,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,NA,NA,T,2011,10,7322
4366,7323,2011,0.817522519,2011,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,2011,7323
4367,7324,2021,0.408881539,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,NA,NA,T,2004,17,7324
4368,7326,2021,0.867040926,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,NA,NA,T,2004,17,7326
4369,7329,2021,1.86265E-13,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,NA,NA,T,2004,17,7329
4370,7329,2021,1.86265E-13,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2004,rx_pile,T,2021,0,7329
4371,7330,2021,2.43597342,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,NA,NA,T,2004,17,7330
4372,7332,2021,0.003105996,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7332
4373,7334,2021,0.1411731,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7334
4374,7335,2021,0.007488266,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7335
4375,7336,2004,0.044103683,2004,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,2004,7336
4376,7338,2021,25.22036969,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,NA,NA,T,2009,12,7338
4377,7340,2021,39.27265244,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,NA,NA,T,2009,12,7340
4378,7344,2021,1.444450762,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7344
4379,7346,2021,2.91038E-15,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,2009,rx_pile,T,2016,5,7346
4380,7347,2016,1.7720931,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,NA,NA,T,2009,7,7347
4381,7347,2016,1.7720931,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,2009,rx_pile,T,2016,0,7347
4382,7348,2021,6.908509386,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7348
4383,7350,2016,7.27596E-16,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,NA,NA,T,2009,7,7350
4384,7356,2021,7.85006E-07,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,NA,NA,T,2009,12,7356
4385,7356,2021,7.85006E-07,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2009,rx_pile,T,2021,0,7356
4386,7357,2021,1.26683E-06,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,NA,NA,T,2009,12,7357
4387,7357,2021,1.26683E-06,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2009,rx_pile,T,2021,0,7357
4388,7358,2021,39.70311063,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,NA,NA,T,2009,12,7358
4389,7359,2016,0.005534363,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,2006,rx_pile,T,2009,7,7359
4390,7359,2016,0.005534363,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,2009,rx_pile,T,2016,0,7359
4391,7360,2009,7.620465587,2009,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,2009,7360
4392,7361,2021,0.00066083,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,47,7361
4393,7363,2021,0.045975619,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,47,7363
4394,7364,2016,2.18279E-15,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,42,7364
4395,7365,2021,0.1913425,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7365
4396,7368,2016,0.207144579,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,42,7368
4397,7368,2016,0.207144579,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,1974,rx_pile,T,2016,0,7368
4398,7369,2021,0.786172737,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7369
4399,7371,2016,2.03727E-14,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,42,7371
4400,7373,2021,2.32831E-14,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,47,7373
4401,7373,2021,2.32831E-14,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,1974,rx_pile,T,2021,0,7373
4402,7374,2021,0.28108305,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,47,7374
4403,7376,2021,0.000340722,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7376
4404,7377,2016,0.050076517,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1974,rx_pile,T,2006,10,7377
4405,7377,2016,0.050076517,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,2006,rx_pile,T,2016,0,7377
4406,7378,2021,0.162553958,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7378
4407,7379,2006,0.420574874,2006,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,32,7379
4408,7384,2021,1.132106453,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1974,rx_pile,T,2006,15,7384
4409,7388,2021,5.263393536,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1974,rx_pile,T,2006,15,7388
4410,7389,2021,3.462049053,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1974,rx_pile,T,2006,15,7389
4411,7390,2021,0.009717896,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7390
4412,7391,2021,0.004382243,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7391
4413,7392,2021,0.009564271,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1974,rx_pile,T,2004,17,7392
4414,7393,2021,0.56312932,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1974,rx_pile,T,2004,17,7393
4415,7394,2004,0.116535875,2004,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,NA,NA,T,1974,30,7394
4416,7396,2021,0.070677386,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1974,rx_pile,T,2004,17,7396
4417,7397,1974,0.000207474,1974,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,1974,7397
4418,7398,2021,0.113872688,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1969,rx_pile,T,2011,10,7398
4419,7399,2021,0.711061113,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,1969,rx_pile,T,2009,12,7399
4420,7401,2021,0.285125014,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1969,rx_pile,NA,NA,T,1969,52,7401
4421,7402,2021,0.252004725,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,1969,rx_pile,T,2012,9,7402
4422,7403,2021,6.118988318,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,1969,rx_pile,T,2009,12,7403
4423,7404,2021,0.547226537,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1969,rx_pile,T,2011,10,7404
4424,7405,2012,2.36030109,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1969,rx_pile,NA,NA,T,1969,43,7405
4425,7408,2011,2.939528213,2011,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1969,rx_pile,NA,NA,T,1969,42,7408
4426,7410,2021,7.33992E-09,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,1969,rx_pile,T,2009,12,7410
4427,7410,2021,7.33992E-09,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2009,rx_pile,T,2021,0,7410
4428,7411,2021,3.239331549,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2009,rx_pile,1969,rx_pile,T,2009,12,7411
4429,7415,2021,0.000163538,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1969,rx_pile,NA,NA,T,1969,52,7415
4430,7416,2021,4.423467599,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1969,rx_pile,T,2011,10,7416
4431,7417,2021,0.004500724,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,2011,rx_pile,T,2012,9,7417
4432,7418,2012,0.005485181,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1969,rx_pile,T,2011,1,7418
4433,7419,2016,5.314202377,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1969,rx_pile,NA,NA,T,1969,47,7419
4434,7419,2016,5.314202377,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,1969,rx_pile,T,2016,0,7419
4435,7420,2021,0.001051474,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7420
4436,7421,2021,0.081949538,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,mech_under,2016,rx_pile,T,2016,5,7421
4437,7423,2021,0.11158771,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1969,rx_pile,NA,NA,T,1969,52,7423
4438,7424,2016,0.009271312,2016,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1969,rx_pile,T,2011,5,7424
4439,7424,2016,0.009271312,2016,mech_under,Sequoia and Kings Canyon National Parks,Redwood Mountain,2016,rx_pile,2011,rx_pile,T,2016,0,7424
4440,7425,2006,0.316297384,2006,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1969,rx_pile,NA,NA,T,1969,37,7425
4441,7426,2021,0.101347879,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1969,rx_pile,T,2006,15,7426
4442,7429,2021,2.114707554,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1969,rx_pile,T,2006,15,7429
4443,7430,2021,0.554707993,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1969,rx_pile,T,2006,15,7430
4444,7432,2021,0.011634675,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7432
4445,7434,2021,0.021732891,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7434
4446,7435,2021,0.008617443,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1969,rx_pile,T,2004,17,7435
4447,7436,2021,0.036410349,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1969,rx_pile,T,2004,17,7436
4448,7438,2021,0.005111594,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1969,rx_pile,T,2004,17,7438
4449,7439,1969,1.132171466,1969,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,1969,7439
4450,7440,2021,0.571612209,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1970,rx_pile,NA,NA,T,1970,51,7440
4451,7442,2021,1.111368693,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1970,rx_pile,NA,NA,T,1970,51,7442
4452,7446,2021,0.451094003,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1970,rx_pile,NA,NA,T,1970,51,7446
4453,7447,2021,0.466797611,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1970,rx_pile,T,2006,15,7447
4454,7448,2021,0.02337003,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,1970,rx_pile,T,2006,15,7448
4455,7449,2021,0.022931724,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7449
4456,7450,2021,4.352202675,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1970,rx_pile,T,2004,17,7450
4457,7451,2021,0.038007378,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2006,rx_pile,2004,rx_pile,T,2006,15,7451
4458,7452,2021,2.756065708,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1970,rx_pile,T,2004,17,7452
4459,7454,2004,0.050868368,2004,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1970,rx_pile,NA,NA,T,1970,34,7454
4460,7455,2021,1.533008028,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1970,rx_pile,T,2004,17,7455
4461,7456,2021,4.10664E-08,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1970,rx_pile,T,2004,17,7456
4462,7456,2021,4.10664E-08,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,modsev_fire,2004,rx_pile,T,2021,0,7456
4463,7457,2021,1.02668E-08,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1970,rx_pile,T,2004,17,7457
4464,7457,2021,1.02668E-08,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2004,rx_pile,T,2021,0,7457
4465,7458,2004,0.032789225,2004,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1974,rx_pile,1970,rx_pile,T,1974,30,7458
4466,7459,2021,0.296008516,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2004,rx_pile,1974,rx_pile,T,2004,17,7459
4467,7460,1970,1.09139E-14,1970,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,1970,7460
4468,7461,2021,1.011578572,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1972,rx_pile,NA,NA,T,1972,49,7461
4469,7462,2021,0.009139062,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,1972,rx_pile,T,2012,9,7462
4470,7463,2012,30.584506,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1972,rx_pile,NA,NA,T,1972,40,7463
4471,7465,2021,2.453245343,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1972,rx_pile,NA,NA,T,1972,49,7465
4472,7466,2021,2.05353E-08,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1972,rx_pile,NA,NA,T,1972,49,7466
4473,7466,2021,2.05353E-08,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,1972,rx_pile,T,2021,0,7466
4474,7468,2021,4.10712E-08,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1972,rx_pile,NA,NA,T,1972,49,7468
4475,7468,2021,4.10712E-08,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,1972,rx_pile,T,2021,0,7468
4476,7469,2021,4.462932185,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1972,rx_pile,NA,NA,T,1972,49,7469
4477,7472,1972,1.101130044,1972,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,NA,NA,NA,NA,T,0,1972,7472
4478,7473,2021,0.361174627,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1971,rx_pile,T,2011,10,7473
4479,7474,2021,4.10949E-08,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1971,rx_pile,T,2011,10,7474
4480,7474,2021,4.10949E-08,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,modsev_fire,2011,rx_pile,T,2021,0,7474
4481,7475,2021,0.121067648,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1971,rx_pile,T,2011,10,7475
4482,7477,2011,0.037147146,2011,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1971,rx_pile,NA,NA,T,1971,40,7477
4483,7478,2021,0.031076127,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,1971,rx_pile,NA,NA,T,1971,50,7478
4484,7480,2021,0.415300615,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1971,rx_pile,T,2011,10,7480
4485,7482,2021,7.934E-08,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1971,rx_pile,T,2011,10,7482
4486,7482,2021,7.934E-08,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2011,rx_pile,T,2021,0,7482
4487,7486,2021,0.020930052,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1982,rx_pile,T,2011,10,7486
4488,7487,2021,3.77358E-09,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1982,rx_pile,T,2011,10,7487
4489,7487,2021,3.77358E-09,2021,highsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,modsev_fire,2011,rx_pile,T,2021,0,7487
4490,7488,2021,0.347259446,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1982,rx_pile,T,2011,10,7488
4491,7489,2011,0.181635992,2011,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1982,rx_pile,NA,NA,T,1982,29,7489
4492,7490,2021,0.007640561,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,1982,rx_pile,T,2012,9,7490
4493,7491,2012,0.112551316,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,1982,rx_pile,NA,NA,T,1982,30,7491
4494,7492,2021,3.63488E-08,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1982,rx_pile,T,2011,10,7492
4495,7492,2021,3.63488E-08,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2021,lowsev_fire,2011,rx_pile,T,2021,0,7492
4496,7493,2021,0.666474339,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1982,rx_pile,T,2011,10,7493
4497,7496,2021,0.000617421,2021,lowsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2012,rx_pile,2011,rx_pile,T,2012,9,7496
4498,7497,2012,0.00226348,2012,rx_pile,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1982,rx_pile,T,2011,1,7497
4499,7498,2021,1.11299E-14,2021,modsev_fire,Sequoia and Kings Canyon National Parks,Redwood Mountain,2011,rx_pile,1982,rx_pile,T,2011,10,7498
