"","X","resist_id","combo_fire_mech","highsev_fire","lowsev_fire","mech_under","modsev_fire","rx_pile","last_dist_yr","last_dist_type","area_ha","ever.high","diff.1.to.2","resist_class"
"2532",2532,2073,0,0,0,0,0,2,2011,"rx_pile",4.65,"never high sev",15,"High resistance"
"2533",2533,2074,0,0,0,0,0,2,2011,"rx_pile",0.39,"never high sev",30,"Moderate resistance"
"2534",2534,2100,0,0,0,0,0,3,2011,"rx_pile",0.05,"never high sev",35,"Moderate resistance"
"2535",2535,2109,0,0,0,0,0,3,2011,"rx_pile",0.73,"never high sev",34,"Moderate resistance"
"2536",2536,2117,0,0,0,0,0,2,2011,"rx_pile",0.12,"never high sev",7,"High resistance"
"2537",2537,2120,0,0,0,0,0,2,2011,"rx_pile",0.01,"never high sev",8,"High resistance"
"2538",2538,2121,0,0,0,0,0,2,2011,"rx_pile",3.89,"never high sev",14,"High resistance"
"2539",2539,2122,0,0,0,0,0,2,2011,"rx_pile",0.97,"never high sev",27,"Moderate resistance"
"2540",2540,2123,0,0,0,0,0,3,2011,"rx_pile",0.02,"never high sev",8,"High resistance"
"2541",2541,2124,0,0,0,0,0,2,2011,"rx_pile",4.69,"never high sev",13,"High resistance"
"2542",2542,2125,0,0,0,0,0,2,2011,"rx_pile",0.25,"never high sev",32,"Moderate resistance"
"2543",2543,2126,0,0,0,0,0,2,2011,"rx_pile",0.01,"never high sev",40,"Moderate resistance"
"2544",2544,2127,0,0,0,0,0,2,2011,"rx_pile",4.92,"never high sev",34,"Moderate resistance"
"2545",2545,2129,0,0,0,0,0,1,2011,"rx_pile",4.61,"never high sev",2011,"Moderate resistance"
"2546",2546,2483,0,0,0,0,0,2,2012,"rx_pile",0,"never high sev",1,"High resistance"
"2547",2547,2489,0,0,0,0,0,2,2012,"rx_pile",0,"never high sev",27,"Moderate resistance"
"2548",2548,2490,0,0,0,0,0,3,2012,"rx_pile",0.11,"never high sev",13,"High resistance"
"2549",2549,2494,0,0,0,0,0,3,2012,"rx_pile",0.07,"never high sev",9,"High resistance"
"2550",2550,2496,0,0,0,0,0,3,2012,"rx_pile",4.78,"never high sev",13,"High resistance"
"2551",2551,2497,0,0,0,0,0,3,2012,"rx_pile",0.08,"never high sev",9,"High resistance"
"2552",2552,2500,0,0,0,0,0,3,2012,"rx_pile",0.21,"never high sev",13,"High resistance"
"2553",2553,2501,0,0,0,0,0,3,2012,"rx_pile",0.11,"never high sev",13,"High resistance"
"2554",2554,2503,0,0,0,0,0,3,2012,"rx_pile",0.3,"never high sev",9,"High resistance"
"2555",2555,2505,0,0,0,0,0,3,2012,"rx_pile",4.19,"never high sev",13,"High resistance"
"2556",2556,2506,0,0,0,0,0,3,2012,"rx_pile",0.03,"never high sev",10,"High resistance"
"2557",2557,2507,0,0,0,0,0,3,2012,"rx_pile",0.04,"never high sev",10,"High resistance"
"2558",2558,2509,0,0,0,0,0,2,2012,"rx_pile",0.52,"never high sev",10,"High resistance"
"2559",2559,2510,0,0,0,0,0,2,2012,"rx_pile",1.64,"never high sev",43,"Moderate resistance"
"2560",2560,2513,0,0,0,0,0,2,2012,"rx_pile",0,"never high sev",31,"Moderate resistance"
"2561",2561,2514,0,0,0,0,0,2,2012,"rx_pile",0.07,"never high sev",30,"Moderate resistance"
"2562",2562,2515,0,0,0,0,0,2,2012,"rx_pile",29.22,"never high sev",40,"Moderate resistance"
"2563",2563,2519,0,0,0,0,0,3,2012,"rx_pile",0.12,"never high sev",36,"Moderate resistance"
"2564",2564,2527,0,0,0,0,0,3,2012,"rx_pile",0.02,"never high sev",1,"High resistance"
"2565",2565,2529,0,0,0,0,0,2,2012,"rx_pile",0.04,"never high sev",34,"Moderate resistance"
"2566",2566,2567,0,0,0,0,0,3,2012,"rx_pile",0.48,"never high sev",36,"Moderate resistance"
"2567",2567,2568,0,0,0,0,0,3,2012,"rx_pile",5.81,"never high sev",36,"Moderate resistance"
"2568",2568,2574,0,0,0,0,0,3,2012,"rx_pile",0.65,"never high sev",36,"Moderate resistance"
"2569",2569,2575,0,0,0,0,0,3,2012,"rx_pile",0.45,"never high sev",35,"Moderate resistance"
"2570",2570,2579,0,0,0,0,0,3,2012,"rx_pile",0,"never high sev",1,"High resistance"
"2571",2571,2580,0,0,0,0,0,3,2012,"rx_pile",5.8,"never high sev",35,"Moderate resistance"
"2572",2572,2591,0,0,0,0,0,2,2012,"rx_pile",0.09,"never high sev",9,"High resistance"
"2573",2573,2593,0,0,0,0,0,2,2012,"rx_pile",0.01,"never high sev",15,"High resistance"
"2574",2574,2594,0,0,0,0,0,2,2012,"rx_pile",0.02,"never high sev",6,"High resistance"
"2575",2575,2595,0,0,0,0,0,2,2012,"rx_pile",5.03,"never high sev",13,"High resistance"
"2576",2576,2596,0,0,0,0,0,3,2012,"rx_pile",0.58,"never high sev",9,"High resistance"
"2577",2577,2598,0,0,0,0,0,2,2012,"rx_pile",0.4,"never high sev",37,"Moderate resistance"
"2578",2578,2599,0,0,0,0,0,2,2012,"rx_pile",41.45,"never high sev",36,"Moderate resistance"
"2579",2579,2600,0,0,0,0,0,2,2012,"rx_pile",10.43,"never high sev",35,"Moderate resistance"
"2580",2580,2601,0,0,0,0,0,3,2012,"rx_pile",1.3,"never high sev",35,"Moderate resistance"
"2581",2581,2602,0,0,0,0,0,1,2012,"rx_pile",44.44,"never high sev",2012,"Moderate resistance"
"2582",2582,2774,0,0,0,0,0,3,2014,"rx_pile",0.06,"never high sev",13,"High resistance"
"2583",2583,2775,0,0,0,0,0,3,2014,"rx_pile",0,"never high sev",3,"High resistance"
"2584",2584,2776,0,0,0,0,0,3,2014,"rx_pile",0.03,"never high sev",3,"High resistance"
"2585",2585,2777,0,0,0,0,0,3,2014,"rx_pile",0.02,"never high sev",3,"High resistance"
"2586",2586,2778,0,0,0,0,0,3,2014,"rx_pile",0.3,"never high sev",13,"High resistance"
"2587",2587,2782,0,0,0,0,0,3,2014,"rx_pile",0,"never high sev",11,"High resistance"
"2588",2588,2783,0,0,0,0,0,3,2014,"rx_pile",4.92,"never high sev",13,"High resistance"
"2589",2589,2784,0,0,0,0,0,2,2014,"rx_pile",43.61,"never high sev",13,"High resistance"
"2590",2590,2785,0,0,0,0,0,3,2014,"rx_pile",0,"never high sev",11,"High resistance"
"2591",2591,2791,0,0,0,0,0,2,2014,"rx_pile",0.03,"never high sev",8,"High resistance"
"2592",2592,2793,0,0,0,0,0,1,2014,"rx_pile",8.98,"never high sev",2014,"Moderate resistance"
"2593",2593,2829,0,0,0,0,0,2,2015,"rx_pile",0.06,"never high sev",3,"High resistance"
"2594",2594,2832,0,0,0,0,0,3,2015,"rx_pile",0.04,"never high sev",3,"High resistance"
"2595",2595,2835,0,0,0,0,0,2,2015,"rx_pile",2.24,"never high sev",13,"High resistance"
"2596",2596,2836,0,0,0,0,0,1,2015,"rx_pile",0.7,"never high sev",2015,"Moderate resistance"
"2597",2597,3126,0,0,0,0,0,2,2016,"rx_pile",0.53,"never high sev",27,"Moderate resistance"
"2598",2598,3127,0,0,0,0,0,2,2016,"rx_pile",11.81,"never high sev",37,"Moderate resistance"
"2599",2599,3128,0,0,0,0,0,2,2016,"rx_pile",0.04,"never high sev",26,"Moderate resistance"
"2600",2600,3129,0,0,0,0,0,2,2016,"rx_pile",0.82,"never high sev",23,"Moderate resistance"
"2601",2601,3130,0,0,0,0,0,2,2016,"rx_pile",1.01,"never high sev",45,"Moderate resistance"
"2602",2602,3134,0,0,0,0,0,3,2016,"rx_pile",0.01,"never high sev",19,"Moderate resistance"
"2603",2603,3140,0,0,0,0,0,3,2016,"rx_pile",0,"never high sev",10,"High resistance"
"2604",2604,3141,0,0,0,0,0,3,2016,"rx_pile",0.05,"never high sev",23,"Moderate resistance"
"2605",2605,3142,0,0,0,0,0,3,2016,"rx_pile",6.18,"never high sev",10,"High resistance"
"2606",2606,3143,0,0,0,0,0,2,2016,"rx_pile",0.01,"never high sev",33,"Moderate resistance"
"2607",2607,3145,0,0,0,0,0,3,2016,"rx_pile",0.03,"never high sev",10,"High resistance"
"2608",2608,3147,0,0,0,0,0,3,2016,"rx_pile",0.01,"never high sev",17,"Moderate resistance"
"2609",2609,3149,0,0,0,0,0,3,2016,"rx_pile",0.42,"never high sev",10,"High resistance"
"2610",2610,3150,0,0,0,0,0,3,2016,"rx_pile",0.04,"never high sev",10,"High resistance"
"2611",2611,3151,0,0,0,0,0,3,2016,"rx_pile",0,"never high sev",10,"High resistance"
"2612",2612,3152,0,0,0,0,0,3,2016,"rx_pile",0,"never high sev",10,"High resistance"
"2613",2613,3153,0,0,0,0,0,3,2016,"rx_pile",0,"never high sev",10,"High resistance"
"2614",2614,3155,0,0,0,0,0,3,2016,"rx_pile",0,"never high sev",8,"High resistance"
"2615",2615,3157,0,0,0,0,0,3,2016,"rx_pile",0,"never high sev",8,"High resistance"
"2616",2616,3158,0,0,0,0,0,3,2016,"rx_pile",3.58,"never high sev",37,"Moderate resistance"
"2617",2617,3159,0,0,0,0,0,3,2016,"rx_pile",4.69,"never high sev",21,"Moderate resistance"
"2618",2618,3165,0,0,0,0,0,1,2016,"rx_pile",1.42,"never high sev",2016,"Moderate resistance"
"2619",2619,3255,0,0,0,0,0,2,2017,"rx_pile",0.01,"never high sev",22,"Moderate resistance"
"2620",2620,3260,0,0,0,0,0,2,2017,"rx_pile",0.03,"never high sev",46,"Moderate resistance"
"2621",2621,3261,0,0,0,0,0,2,2017,"rx_pile",0.01,"never high sev",42,"Moderate resistance"
"2622",2622,3262,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",13,"High resistance"
"2623",2623,3263,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2624",2624,3264,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",14,"High resistance"
"2625",2625,3266,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",13,"High resistance"
"2626",2626,3268,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",13,"High resistance"
"2627",2627,3270,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2628",2628,3271,0,0,0,0,0,3,2017,"rx_pile",0.04,"never high sev",18,"Moderate resistance"
"2629",2629,3274,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",14,"High resistance"
"2630",2630,3275,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2631",2631,3276,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",19,"Moderate resistance"
"2632",2632,3277,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",19,"Moderate resistance"
"2633",2633,3279,0,0,0,0,0,3,2017,"rx_pile",0.01,"never high sev",18,"Moderate resistance"
"2634",2634,3280,0,0,0,0,0,3,2017,"rx_pile",0.01,"never high sev",18,"Moderate resistance"
"2635",2635,3282,0,0,0,0,0,3,2017,"rx_pile",0,"never high sev",22,"Moderate resistance"
"2636",2636,3283,0,0,0,0,0,3,2017,"rx_pile",6.11,"never high sev",22,"Moderate resistance"
"2637",2637,3288,0,0,0,0,0,2,2017,"rx_pile",0,"never high sev",1,"High resistance"
"2638",2638,3291,0,0,0,0,0,1,2017,"rx_pile",0.38,"never high sev",2017,"Moderate resistance"
"2639",2639,4102,0,0,0,0,0,2,2018,"rx_pile",0.04,"never high sev",42,"Moderate resistance"
"2640",2640,4105,0,0,0,0,0,3,2018,"rx_pile",0,"never high sev",28,"Moderate resistance"
"2641",2641,4109,0,0,0,0,0,1,2018,"rx_pile",8.19,"never high sev",2018,"Moderate resistance"
"2642",2642,4439,0,0,0,0,0,2,2019,"rx_pile",0.09,"never high sev",31,"Moderate resistance"
"2643",2643,4441,0,0,0,0,0,3,2019,"rx_pile",0.01,"never high sev",16,"Moderate resistance"
"2644",2644,4442,0,0,0,0,0,3,2019,"rx_pile",0.01,"never high sev",17,"Moderate resistance"
"2645",2645,4443,0,0,0,0,0,3,2019,"rx_pile",0,"never high sev",7,"High resistance"
"2646",2646,4444,0,0,0,0,0,3,2019,"rx_pile",0,"never high sev",16,"Moderate resistance"
"2647",2647,4446,0,0,0,0,0,3,2019,"rx_pile",0.01,"never high sev",7,"High resistance"
"2648",2648,4447,0,0,0,0,0,3,2019,"rx_pile",0.01,"never high sev",7,"High resistance"
"2649",2649,4448,0,0,0,0,0,3,2019,"rx_pile",0.01,"never high sev",7,"High resistance"
"2650",2650,4449,0,0,0,0,0,3,2019,"rx_pile",0,"never high sev",7,"High resistance"
"2651",2651,4450,0,0,0,0,0,3,2019,"rx_pile",0.02,"never high sev",7,"High resistance"
"2652",2652,4451,0,0,0,0,0,3,2019,"rx_pile",1.82,"never high sev",20,"Moderate resistance"
"2653",2653,4452,0,0,0,0,0,3,2019,"rx_pile",0.1,"never high sev",17,"Moderate resistance"
"2654",2654,4453,0,0,0,0,0,3,2019,"rx_pile",9.48,"never high sev",17,"Moderate resistance"
"2655",2655,4454,0,0,0,0,0,3,2019,"rx_pile",0.21,"never high sev",17,"Moderate resistance"
"2656",2656,4455,0,0,0,0,0,3,2019,"rx_pile",2.45,"never high sev",17,"Moderate resistance"
"2657",2657,4456,0,0,0,0,0,3,2019,"rx_pile",1.79,"never high sev",17,"Moderate resistance"
"2658",2658,4457,0,0,0,0,0,3,2019,"rx_pile",0,"never high sev",17,"Moderate resistance"
"2659",2659,4458,0,0,0,0,0,3,2019,"rx_pile",0,"never high sev",7,"High resistance"
"2660",2660,4459,0,0,0,0,0,3,2019,"rx_pile",3.44,"never high sev",17,"Moderate resistance"
"2661",2661,4461,0,0,0,0,0,3,2019,"rx_pile",2.08,"never high sev",17,"Moderate resistance"
"2662",2662,4462,0,0,0,0,0,3,2019,"rx_pile",1.21,"never high sev",17,"Moderate resistance"
"2663",2663,4463,0,0,0,0,0,3,2019,"rx_pile",0.5,"never high sev",17,"Moderate resistance"
"2664",2664,4464,0,0,0,0,0,3,2019,"rx_pile",10.84,"never high sev",17,"Moderate resistance"
"2665",2665,4466,0,0,0,0,0,3,2019,"rx_pile",0,"never high sev",24,"Moderate resistance"
"2666",2666,4469,0,0,0,0,0,3,2019,"rx_pile",0.83,"never high sev",17,"Moderate resistance"
"2667",2667,4470,0,0,0,0,0,3,2019,"rx_pile",0.09,"never high sev",17,"Moderate resistance"
"2668",2668,4478,0,0,0,0,0,2,2019,"rx_pile",0.05,"never high sev",34,"Moderate resistance"
"2669",2669,4484,0,0,0,0,0,2,2019,"rx_pile",9.15,"never high sev",17,"Moderate resistance"
"2670",2670,4486,0,0,0,0,0,3,2019,"rx_pile",0.09,"never high sev",17,"Moderate resistance"
"2671",2671,4487,0,0,0,0,0,2,2019,"rx_pile",0.03,"never high sev",39,"Moderate resistance"
"2672",2672,4507,0,0,0,0,0,2,2019,"rx_pile",0.23,"never high sev",22,"Moderate resistance"
"2673",2673,4508,0,0,0,0,0,2,2019,"rx_pile",14.25,"never high sev",24,"Moderate resistance"
"2674",2674,4509,0,0,0,0,0,2,2019,"rx_pile",2.58,"never high sev",20,"Moderate resistance"
"2675",2675,4510,0,0,0,0,0,2,2019,"rx_pile",0.12,"never high sev",30,"Moderate resistance"
"2676",2676,4512,0,0,0,0,0,2,2019,"rx_pile",0.24,"never high sev",26,"Moderate resistance"
"2677",2677,4513,0,0,0,0,0,2,2019,"rx_pile",0.01,"never high sev",14,"High resistance"
"2678",2678,4514,0,0,0,0,0,1,2019,"rx_pile",5.8,"never high sev",2019,"Moderate resistance"
"2679",2679,4836,0,0,0,0,0,2,2022,"rx_pile",0.54,"never high sev",37,"Moderate resistance"
"2680",2680,4837,0,0,0,0,0,3,2022,"rx_pile",0.03,"never high sev",11,"High resistance"
"2681",2681,4840,0,0,0,0,0,3,2022,"rx_pile",0.04,"never high sev",11,"High resistance"
"2682",2682,4841,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2683",2683,4842,0,0,0,0,0,3,2022,"rx_pile",0.42,"never high sev",18,"Moderate resistance"
"2684",2684,4843,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2685",2685,4844,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",18,"Moderate resistance"
"2686",2686,4846,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2687",2687,4847,0,0,0,0,0,3,2022,"rx_pile",0.04,"never high sev",18,"Moderate resistance"
"2688",2688,4851,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2689",2689,4852,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2690",2690,4854,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",10,"High resistance"
"2691",2691,4856,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2692",2692,4857,0,0,0,0,0,3,2022,"rx_pile",0.25,"never high sev",19,"Moderate resistance"
"2693",2693,4858,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",3,"High resistance"
"2694",2694,4859,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2695",2695,4861,0,0,0,0,0,3,2022,"rx_pile",0.02,"never high sev",3,"High resistance"
"2696",2696,4862,0,0,0,0,0,3,2022,"rx_pile",0.04,"never high sev",3,"High resistance"
"2697",2697,4864,0,0,0,0,0,3,2022,"rx_pile",0.02,"never high sev",3,"High resistance"
"2698",2698,4865,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",20,"Moderate resistance"
"2699",2699,4866,0,0,0,0,0,3,2022,"rx_pile",0.03,"never high sev",19,"Moderate resistance"
"2700",2700,4867,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",10,"High resistance"
"2701",2701,4869,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",23,"Moderate resistance"
"2702",2702,4870,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2703",2703,4871,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2704",2704,4872,0,0,0,0,0,3,2022,"rx_pile",0.12,"never high sev",25,"Moderate resistance"
"2705",2705,4873,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",18,"Moderate resistance"
"2706",2706,4875,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2707",2707,4876,0,0,0,0,0,3,2022,"rx_pile",3.23,"never high sev",19,"Moderate resistance"
"2708",2708,4877,0,0,0,0,0,3,2022,"rx_pile",0.49,"never high sev",18,"Moderate resistance"
"2709",2709,4878,0,0,0,0,0,3,2022,"rx_pile",3.02,"never high sev",18,"Moderate resistance"
"2710",2710,4879,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2711",2711,4880,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2712",2712,4881,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",3,"High resistance"
"2713",2713,4884,0,0,0,0,0,3,2022,"rx_pile",4.43,"never high sev",19,"Moderate resistance"
"2714",2714,4885,0,0,0,0,0,3,2022,"rx_pile",0.16,"never high sev",18,"Moderate resistance"
"2715",2715,4886,0,0,0,0,0,3,2022,"rx_pile",0.02,"never high sev",32,"Moderate resistance"
"2716",2716,4887,0,0,0,0,0,3,2022,"rx_pile",0.19,"never high sev",19,"Moderate resistance"
"2717",2717,4888,0,0,0,0,0,3,2022,"rx_pile",0.18,"never high sev",19,"Moderate resistance"
"2718",2718,4889,0,0,0,0,0,3,2022,"rx_pile",0.18,"never high sev",19,"Moderate resistance"
"2719",2719,4891,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",17,"Moderate resistance"
"2720",2720,4900,0,0,0,0,0,2,2022,"rx_pile",0,"never high sev",11,"High resistance"
"2721",2721,4901,0,0,0,0,0,2,2022,"rx_pile",0,"never high sev",10,"High resistance"
"2722",2722,4910,0,0,0,0,0,2,2022,"rx_pile",0,"never high sev",26,"Moderate resistance"
"2723",2723,4912,0,0,0,0,0,2,2022,"rx_pile",1.06,"never high sev",41,"Moderate resistance"
"2724",2724,4913,0,0,0,0,0,2,2022,"rx_pile",0.12,"never high sev",40,"Moderate resistance"
"2725",2725,4915,0,0,0,0,0,3,2022,"rx_pile",1.03,"never high sev",11,"High resistance"
"2726",2726,4916,0,0,0,0,0,3,2022,"rx_pile",1.6,"never high sev",11,"High resistance"
"2727",2727,4918,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",11,"High resistance"
"2728",2728,4920,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",11,"High resistance"
"2729",2729,4921,0,0,0,0,0,3,2022,"rx_pile",0.77,"never high sev",11,"High resistance"
"2730",2730,4922,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",11,"High resistance"
"2731",2731,4923,0,0,0,0,0,3,2022,"rx_pile",0.69,"never high sev",11,"High resistance"
"2732",2732,4924,0,0,0,0,0,3,2022,"rx_pile",3.44,"never high sev",11,"High resistance"
"2733",2733,4925,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",11,"High resistance"
"2734",2734,4928,0,0,0,0,0,3,2022,"rx_pile",0.02,"never high sev",11,"High resistance"
"2735",2735,4929,0,0,0,0,0,3,2022,"rx_pile",0.03,"never high sev",11,"High resistance"
"2736",2736,4930,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",11,"High resistance"
"2737",2737,4931,0,0,0,0,0,3,2022,"rx_pile",0.04,"never high sev",11,"High resistance"
"2738",2738,4932,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",19,"Moderate resistance"
"2739",2739,4933,0,0,0,0,0,3,2022,"rx_pile",0.08,"never high sev",11,"High resistance"
"2740",2740,4936,0,0,0,0,0,3,2022,"rx_pile",0.02,"never high sev",11,"High resistance"
"2741",2741,4937,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",11,"High resistance"
"2742",2742,4939,0,0,0,0,0,3,2022,"rx_pile",0.68,"never high sev",19,"Moderate resistance"
"2743",2743,4943,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",8,"High resistance"
"2744",2744,4946,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",11,"High resistance"
"2745",2745,4948,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",21,"Moderate resistance"
"2746",2746,4949,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",8,"High resistance"
"2747",2747,4950,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",11,"High resistance"
"2748",2748,4951,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",13,"High resistance"
"2749",2749,4953,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",26,"Moderate resistance"
"2750",2750,4954,0,0,0,0,0,2,2022,"rx_pile",0,"never high sev",21,"Moderate resistance"
"2751",2751,4955,0,0,0,0,0,3,2022,"rx_pile",0.05,"never high sev",19,"Moderate resistance"
"2752",2752,4956,0,0,0,0,0,3,2022,"rx_pile",0.02,"never high sev",8,"High resistance"
"2753",2753,4957,0,0,0,0,0,3,2022,"rx_pile",0.22,"never high sev",8,"High resistance"
"2754",2754,4958,0,0,0,0,0,3,2022,"rx_pile",0.26,"never high sev",8,"High resistance"
"2755",2755,4961,0,0,0,0,0,3,2022,"rx_pile",0.09,"never high sev",18,"Moderate resistance"
"2756",2756,4963,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2757",2757,4970,0,0,0,0,0,3,2022,"rx_pile",5.3,"never high sev",18,"Moderate resistance"
"2758",2758,4971,0,0,0,0,0,3,2022,"rx_pile",0.02,"never high sev",18,"Moderate resistance"
"2759",2759,4972,0,0,0,0,0,3,2022,"rx_pile",0.11,"never high sev",18,"Moderate resistance"
"2760",2760,4973,0,0,0,0,0,3,2022,"rx_pile",0.03,"never high sev",19,"Moderate resistance"
"2761",2761,4974,0,0,0,0,0,3,2022,"rx_pile",0.03,"never high sev",18,"Moderate resistance"
"2762",2762,4975,0,0,0,0,0,3,2022,"rx_pile",0.36,"never high sev",18,"Moderate resistance"
"2763",2763,4978,0,0,0,0,0,3,2022,"rx_pile",5.78,"never high sev",19,"Moderate resistance"
"2764",2764,4984,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",23,"Moderate resistance"
"2765",2765,4985,0,0,0,0,0,3,2022,"rx_pile",0.04,"never high sev",18,"Moderate resistance"
"2766",2766,4986,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2767",2767,4988,0,0,0,0,0,3,2022,"rx_pile",0.04,"never high sev",8,"High resistance"
"2768",2768,4989,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",8,"High resistance"
"2769",2769,4993,0,0,0,0,0,3,2022,"rx_pile",0.73,"never high sev",19,"Moderate resistance"
"2770",2770,4996,0,0,0,0,0,3,2022,"rx_pile",0,"never high sev",18,"Moderate resistance"
"2771",2771,4997,0,0,0,0,0,3,2022,"rx_pile",0.08,"never high sev",18,"Moderate resistance"
"2772",2772,4998,0,0,0,0,0,3,2022,"rx_pile",0.01,"never high sev",23,"Moderate resistance"
