tree_id,grove,postfire_status,prefire_status,survey_year,fire_yr,measure_delay,fire_id,burnsev,source,geometry
SOFO583_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116377.684239161, -183691.495946964)"
SOFO578_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116258.884008581, -183706.768042352)"
SOFO600_T,South Fork,0,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116097.143686636, -183729.321175437)"
SOFO612_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116095.918289725, -183752.350061504)"
SOFO610_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116115.628123357, -183768.25796951)"
SOFO615_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116102.617186673, -183828.770102231)"
SOFO613_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116108.574626568, -183812.140313555)"
SOFO614_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116098.437198796, -183816.500615283)"
SOFO608_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116052.513253708, -183796.366490364)"
SOFO621_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116086.742605226, -183860.281004723)"
SOFO629_T,South Fork,1,1,2023,2020,3,2020CASTLE,1,"USGS, mortality","c(116123.457408857, -183873.112312105)"
SOFO628_T,South Fork,1,1,2023,2020,3,2020CASTLE,1,"USGS, mortality","c(116119.124237243, -183868.82609484)"
SOFO626_T,South Fork,1,1,2023,2020,3,2020CASTLE,1,"USGS, mortality","c(116111.12104891, -183866.637076978)"
SOFO625_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116111.946696095, -183863.944678036)"
SOFO623_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116119.894930581, -183850.290720494)"
SOFO624_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116122.499317641, -183850.771194639)"
SOFO631_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116139.454959446, -183858.721890671)"
SOFO630_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116145.525527722, -183845.646897029)"
SOFO652_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116224.268054749, -183770.393901381)"
SOFO617_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116187.178019731, -183794.056681991)"
SOFO632_T,South Fork,0,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(116202.884964406, -183852.086830348)"
SOFO635_T,South Fork,0,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116209.433678815, -183872.974968423)"
SOFO634_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116202.228040927, -183884.463217014)"
SOFO660_T,South Fork,1,1,2023,2020,3,2020CASTLE,1,"USGS, mortality","c(116384.358662493, -183727.37612781)"
SOFO742_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116383.332280527, -183943.468437367)"
SOFO746_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116425.791381198, -183976.958603906)"
SOFO745_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116426.743715814, -184001.851186727)"
SOFO743_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116382.46177628, -183979.230512228)"
SOFO756_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116413.904422309, -184035.897340348)"
SOFO757_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116414.923056525, -184044.412034335)"
SOFO759_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116324.75105989, -183941.966934818)"
SOFO761_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116325.356266035, -183946.643645754)"
SOFO762_T,South Fork,1,1,2023,2020,3,2020CASTLE,1,"USGS, mortality","c(116347.542281534, -183960.67518805)"
SOFO744_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116372.000491501, -184001.670272648)"
SOFO766_T,South Fork,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(116305.66942819, -183990.570513706)"
SOFO765_T,South Fork,0,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(116284.610770046, -183968.105277354)"
HONO7_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114398.12402679, -181331.130547551)"
HONO9_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114367.871841557, -181343.188535656)"
HONO12_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114379.55886375, -181342.573383141)"
HONO10_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114367.108320197, -181355.715294517)"
HONO15_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114430.348956492, -181427.281158173)"
HONO59_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114474.185859283, -181638.41654307)"
HONO58_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114492.554740861, -181655.220167805)"
HONO60_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114471.43531882, -181684.358454749)"
HONO62_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114445.679446685, -181701.8678859)"
HONO61_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114433.156394992, -181688.935241998)"
HONO65_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114394.948986733, -181701.33091831)"
HONO66_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114398.401468849, -181724.48661025)"
HONO63_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114429.465240528, -181718.009784489)"
HONO64_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114432.678991349, -181722.364160849)"
HONO70_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114362.390906751, -181758.637382192)"
HONO246_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114142.601726465, -181245.658735824)"
HONO76_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114328.699699842, -181212.597337347)"
HONO78_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114229.069385155, -181348.842641218)"
HONO77_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114264.835250919, -181329.457932532)"
HONO141_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114320.296853428, -181378.236283981)"
HONO144_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114193.160510005, -181392.23134527)"
HONO79_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114075.685241208, -181379.766335184)"
HONO81_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113916.528007614, -181429.083612674)"
HONO88_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,1,"USGS, mortality","c(113885.445128097, -181540.573552532)"
HONO87_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113913.571137156, -181531.087503094)"
HONO90_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113931.311524175, -181565.030117518)"
HONO250_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113933.879858128, -181568.174197641)"
HONO92_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113889.371917931, -181577.632023449)"
HONO93_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113810.709886971, -181596.33709506)"
HONO82_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114138.825021359, -181422.484797388)"
HONO154_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113988.467938335, -181482.230081428)"
HONO89_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114109.006602895, -181542.856580662)"
HONO94_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114142.826638559, -181582.270117547)"
HONO252_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113956.983213542, -181606.596160224)"
HONO80_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114169.078864952, -181406.044750316)"
HONO84_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114198.397059009, -181447.100613509)"
HONO248_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114215.524096192, -181406.415490313)"
HONO253_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114222.429367303, -181445.565087609)"
HONO254_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114215.043051094, -181448.096547316)"
HONO255_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114221.228521763, -181452.624245785)"
HONO85_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114242.489660858, -181457.339370678)"
HONO83_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114246.590794496, -181438.399902577)"
HONO147_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114250.156959345, -181440.492577399)"
HONO148_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114252.022764593, -181442.884100637)"
HONO151_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114233.027970045, -181472.749373063)"
HONO153_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114226.45575855, -181476.057948953)"
HONO86_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114173.925793479, -181500.100046847)"
HONO155_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114171.300533075, -181502.060276469)"
HONO156_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114171.405133332, -181507.24970684)"
HONO157_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114169.178849286, -181508.9519138)"
HONO159_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114159.420359333, -181555.920293515)"
HONO160_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114167.961702247, -181554.939879317)"
HONO163_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114170.878528716, -181561.148372467)"
HONO237_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114167.298065964, -181566.405304248)"
HONO170_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114186.53302736, -181567.434264977)"
HONO165_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114185.927549809, -181559.205245532)"
HONO158_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114193.741731134, -181531.359176365)"
HONO161_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114203.030746196, -181554.295691477)"
HONO236_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114206.673685116, -181561.448401627)"
HONO171_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114211.821319941, -181569.86060446)"
HONO91_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114250.169281402, -181566.35887227)"
HONO95_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114253.765453578, -181587.639191943)"
HONO182_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114245.625492765, -181595.488210099)"
HONO181_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114244.720370914, -181592.576539055)"
HONO177_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114242.208480163, -181585.143842523)"
HONO176_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114239.45289045, -181580.331179983)"
HONO259_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114221.852649887, -181608.429126464)"
HONO258_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114211.176382287, -181609.317184039)"
HONO257_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114209.76979454, -181601.01108486)"
HONO183_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114199.694315639, -181602.030605688)"
HONO178_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114211.144155646, -181586.897947962)"
HONO174_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114174.671879316, -181577.918210059)"
HONO101_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114154.343683916, -181644.426767423)"
HONO98_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114210.863238548, -181633.645167733)"
HONO100_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114242.644681405, -181632.707302114)"
HONO115_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114294.022314256, -181690.66946959)"
HONO114_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114194.36271558, -181690.235439777)"
HONO109_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114171.816480709, -181686.698958956)"
HONO132_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114332.081464531, -181770.907533076)"
HONO261_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114328.651777427, -181775.097542339)"
HONO260_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114325.92367419, -181773.915507516)"
HONO135_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114318.532651216, -181790.019099541)"
HONO262_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114305.484450769, -181802.891121897)"
HONO129_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(114148.54243892, -181780.544074906)"
HONO185_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113949.746841152, -181615.668399565)"
HONO108_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113954.237383254, -181667.694080507)"
HONO265_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114135.554702787, -181689.868673615)"
HONO245_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114130.198935217, -181697.376819126)"
HONO210_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114129.566707248, -181703.193606049)"
HONO271_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114118.143751818, -181703.163138552)"
HONO244_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114116.41361246, -181695.031532387)"
HONO207_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114104.314153138, -181701.795252883)"
HONO111_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114099.328347613, -181685.542820068)"
HONO192_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114094.420813005, -181687.478441771)"
HONO117_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113951.872722513, -181709.237747593)"
HONO219_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113950.606647455, -181729.445036909)"
HONO127_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113935.860884731, -181759.546694538)"
HONO275_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113933.943816469, -181768.793767461)"
HONO119_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114049.070908225, -181739.36409579)"
HONO128_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114092.206011833, -181764.382346093)"
HONO102_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113788.704858493, -181663.952315879)"
HONO104_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113820.561129895, -181663.578296794)"
HONO103_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113854.105418742, -181653.648737293)"
HONO99_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113891.333154313, -181640.365951188)"
HONO97_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113887.988695223, -181633.479453224)"
HONO105_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113910.038655167, -181651.004308549)"
HONO110_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113873.63681053, -181691.985332554)"
HONO107_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113857.885538585, -181667.631222383)"
HONO113_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113819.75531812, -181704.250347203)"
HONO208_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113756.946376564, -181719.622221735)"
HONO283_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113737.165348992, -181682.149235222)"
HONO123_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113742.082072329, -181757.408398481)"
HONO118_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113765.894962635, -181741.594369277)"
HONO120_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113920.866535668, -181745.405937475)"
HONO125_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113931.27836268, -181753.102865723)"
HONO232_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113921.134239337, -181798.722449837)"
HONO234_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113910.040310632, -181806.148041422)"
HONO134_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113743.122171115, -181802.904580756)"
HONO96_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113686.791335705, -181628.092776584)"
HONO106_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113712.796796164, -181673.644553761)"
HONO112_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113704.987828985, -181702.591655552)"
HONO116_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113731.117087464, -181711.542140027)"
HONO126_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113616.945755862, -181771.315320099)"
HONO226_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113627.45827685, -181767.443260649)"
HONO122_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113654.071686897, -181759.142054223)"
HONO124_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113674.384148402, -181762.720565052)"
HONO121_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113699.051393379, -181753.729856857)"
HONO285_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113684.271284303, -181778.987571618)"
HONO130_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113642.078527739, -181798.547665284)"
HONO131_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113634.952037338, -181799.75123099)"
HONO133_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113575.225819132, -181804.372404943)"
HONO302_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114379.587789151, -181852.399444121)"
HONO301_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114388.369082339, -181838.088026704)"
HONO306_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114445.183574885, -181826.821209774)"
HONO308_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114497.230149205, -181849.678046136)"
HONO309_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114474.574173819, -181858.722951334)"
HONO310_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114473.586958091, -181873.615579558)"
HONO313_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114392.849451986, -181939.558064124)"
HONO315_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114440.156663029, -181971.558137792)"
HONO314_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114370.527620609, -181963.831899073)"
HONO292_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(114509.376699442, -182075.438512559)"
HONO341_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113603.698070572, -181895.804439852)"
HONO344_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113585.991964062, -181914.410018604)"
HONO335_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113905.965386852, -181831.487827812)"
HONO486_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113916.826001848, -181815.547993953)"
HONO487_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113920.662619175, -181815.067902192)"
HONO373_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113907.320752333, -181854.844534822)"
HONO499_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113899.947507103, -181932.60559085)"
HONO398_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113814.137345524, -181982.198935903)"
HONO346_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113904.836140185, -181962.416987401)"
HONO500_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113901.236683525, -181948.131226856)"
HONO501_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,3,"USGS, mortality","c(113914.570710139, -181946.89126761)"
HONO351_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113905.81061978, -181991.21281678)"
HONO352_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,2,"USGS, mortality","c(113841.599215775, -182006.859090565)"
HONO489_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113918.502219509, -181842.772630427)"
HONO488_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113923.480990572, -181841.897971797)"
HONO497_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113916.380740693, -181852.272620052)"
HONO336_T,Homers Nose,0,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(113958.556289693, -181852.751339085)"
HONO340_T,Homers Nose,1,1,2023,2020,3,2020CASTLE,4,"USGS, mortality","c(114127.892181617, -181883.159093346)"
